Specimen;Sample;Site;Transect;Plot;Habitat;SamplingPoint/Replicate;Method;FocalGroup;SubFamily;Tribe;Genus;Species;Author;Sex;Abundance;TeteLong;TeteLarg;MandibuleLong;ClypeusLong;ScapeAntennaireLong;OeilLong;WeberLong;FemurPostLong;ThoraxLargMax
SG-PaNatW2-06;SG-PaNatW2;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.4.FG.SGt.gp.fallax;-;;1;;;;;;;;;
SG-PaNatW2-07;SG-PaNatW2;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW21-01;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-PaNatW21-02;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;crassinoda;(Latreille, 1802);;1;;;;;;;;;
SG-PaNatW21-03;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW21-04;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;1;;;;;;;;;
SG-PaNatW21-05;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;1;;;;;;;;;
SG-PaNatW21-06;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Brachymyrmecini;Brachymyrmex;sp.02.FG.SGt.cf.heeri;-;;1;;;;;;;;;
SG-PaNatW21-07;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;2;;;;;;;;;
SG-PaNatW21-08;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW21-09;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Myrmicocrypta;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW21-10;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;neopolitus;Fernandez, 2003;;1;;;;;;;;;
SG-PaNatW21-11;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;scolioceps;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW21-12;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW21-13;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW21-14;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW21-15;SG-PaNatW21;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW22-01;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;crassinoda;(Latreille, 1802);;1;;;;;;;;;
SG-PaNatW22-02;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-PaNatW22-03;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW22-04;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW22-05;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;scolioceps;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW22-06;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW22-07;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Rogeria;sp.10.FG.SGt.cf.besucheti;-;;1;;;;;;;;;
SG-PaNatW22-08;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW22-09;SG-PaNatW22;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;auctidens;(Bolton, 2000);;1;;;;;;;;;
SG-PaNatW23-01;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;atriceps;(Smith F., 1858);;1;;;;;;;;;
SG-PaNatW23-02;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;rapax;(Fabricius, 1804);;1;;;;;;;;;
SG-PaNatW23-03;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;horni;Santschi, 1929;;1;;;;;;;;;
SG-PaNatW23-04;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;tortuolosa;(Smith F., 1858);;1;;;;;;;;;
SG-PaNatW23-05;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-PaNatW23-06;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-PaNatW23-07;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Pseudomyrmecinae;Pseudomyrmecini;Pseudomyrmex;tenuis;(Fabricius, 1804);;1;;;;;;;;;
SG-PaNatW23-08;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW23-09;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;transversus;Emery, 1894;;1;;;;;;;;;
SG-PaNatW23-10;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;1;;;;;;;;;
SG-PaNatW23-11;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Apterostigma;sp.02.FG.SGt.comp.pilosum;-;;1;;;;;;;;;
SG-PaNatW23-12;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;1;;;;;;;;;
SG-PaNatW23-13;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW23-14;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW23-15;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;neopolitus;Fernandez, 2003;;1;;;;;;;;;
SG-PaNatW23-16;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gigas;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW23-17;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;impressa;Mayr, 1870;;1;;;;;;;;;
SG-PaNatW23-18;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.32.FG.SGt.comp.subarmata;-;;1;;;;;;;;;
SG-PaNatW23-19;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW23-20;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW23-21;SG-PaNatW23;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW24-01;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;relicta;(Mann, 1916);;1;;;;;;;;;
SG-PaNatW24-02;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
SG-PaNatW24-03;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-PaNatW24-04;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW24-05;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;2;;;;;;;;;
SG-PaNatW24-06;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW24-07;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-PaNatW24-08;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.37.FG.SGt.gp.diligens;-;;1;;;;;;;;;
SG-PaNatW24-09;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW24-10;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW24-11;SG-PaNatW24;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW25-01;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-PaNatW25-02;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;crassinoda;(Latreille, 1802);;1;;;;;;;;;
SG-PaNatW25-03;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;costatus;Mann, 1922;;1;;;;;;;;;
SG-PaNatW25-04;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;sotobosque;Longino, 2003;;1;;;;;;;;;
SG-PaNatW25-05;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;peltatus;Kempf, 1966;;1;;;;;;;;;
SG-PaNatW25-06;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW25-07;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
SG-PaNatW25-08;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;harpax;(Fabricius, 1804);;1;;;;;;;;;
SG-PaNatW25-09;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;1;;;;;;;;;
SG-PaNatW25-10;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-PaNatW25-11;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW25-12;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Myrmicocrypta;sp.10.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW25-13;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW25-14;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;bruesi;Wheeler, W.M., 1911;;1;;;;;;;;;
SG-PaNatW25-15;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;scolioceps;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW25-16;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;transversostriata;Mayr, 1887;;1;;;;;;;;;
SG-PaNatW25-17;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-PaNatW25-18;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.41.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW25-19;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;2;;;;;;;;;
SG-PaNatW25-20;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW25-21;SG-PaNatW25;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW26-01;SG-PaNatW26;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-PaNatW26-02;SG-PaNatW26;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;2;;;;;;;;;
SG-PaNatW26-03;SG-PaNatW26;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
SG-PaNatW26-04;SG-PaNatW26;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW26-05;SG-PaNatW26;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW26-06;SG-PaNatW26;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;neopolitus;Fernandez, 2003;;1;;;;;;;;;
SG-PaNatW26-07;SG-PaNatW26;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW27-01;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;rapax;(Fabricius, 1804);;1;;;;;;;;;
SG-PaNatW27-02;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;2;;;;;;;;;
SG-PaNatW27-03;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-PaNatW27-04;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;1;;;;;;;;;
SG-PaNatW27-05;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW27-06;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW27-07;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;2;;;;;;;;;
SG-PaNatW27-08;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;transversostriata;Mayr, 1887;;1;;;;;;;;;
SG-PaNatW27-09;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;2;;;;;;;;;
SG-PaNatW27-10;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.37.FG.SGt.gp.diligens;-;;1;;;;;;;;;
SG-PaNatW27-11;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;2;;;;;;;;;
SG-PaNatW27-12;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW27-13;SG-PaNatW27;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW28-01;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-PaNatW28-02;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;horni;Santschi, 1929;;1;;;;;;;;;
SG-PaNatW28-03;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;minuta;(Emery, 1896);;1;;;;;;;;;
SG-PaNatW28-04;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;tortuolosa;(Smith F., 1858);;1;;;;;;;;;
SG-PaNatW28-05;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Odontomachus;haematodus;(Linnaeus, 1758);;1;;;;;;;;;
SG-PaNatW28-06;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;harpax;(Fabricius, 1804);;1;;;;;;;;;
SG-PaNatW28-07;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;1;;;;;;;;;
SG-PaNatW28-08;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-PaNatW28-09;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW28-10;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-PaNatW28-11;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.19.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-PaNatW28-12;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.29.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW28-13;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW28-14;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Rogeria;lirata;Kugler, 1994;;1;;;;;;;;;
SG-PaNatW28-15;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.12.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW28-16;SG-PaNatW28;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW29-01;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;2;;;;;;;;;
SG-PaNatW29-02;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;horni;Santschi, 1929;;1;;;;;;;;;
SG-PaNatW29-03;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;relicta;(Mann, 1916);;1;;;;;;;;;
SG-PaNatW29-04;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;tortuolosa;(Smith F., 1858);;1;;;;;;;;;
SG-PaNatW29-05;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;flavosensitiva;Longino, 2003;;1;;;;;;;;;
SG-PaNatW29-06;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;sp.01.FG.SGt.gp.limata;-;;1;;;;;;;;;
SG-PaNatW29-07;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW29-08;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;2;;;;;;;;;
SG-PaNatW29-09;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW29-10;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;transversostriata;Mayr, 1887;;1;;;;;;;;;
SG-PaNatW29-11;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.37.FG.SGt.gp.diligens;-;;1;;;;;;;;;
SG-PaNatW29-12;SG-PaNatW29;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;2;;;;;;;;;
